volume,dihedral,scissors_angle,p1-p2,p2-pro,p2-sensor,p1-sensor,p1-pro,sensor-pro
81.75,-9.908698658318974,57.63039952802413,11.755965339910391,10.591612386176823,11.980385945700757,9.924460338629975,13.52444978354786,9.883288369975045
82.5,-10.71986495493157,55.953653415926766,11.758068140205902,10.4075668716144,11.807280462113644,10.117989320972168,13.99206999044583,10.132495062816082
105.875,-10.581368975465953,55.38509311037792,12.088423875359606,10.297381427060794,12.43057266685128,10.14561768483203,14.113548268842198,10.471707052149869
89.75,-10.355298292237286,55.72472615787082,11.727672852173724,10.336848326835945,12.496816045047808,9.805245224349031,13.77304393411898,10.708084551415473
75.0,-8.68004745076764,55.488331941875344,11.842680097558622,10.474478137591069,12.035486699119842,9.69248417019074,13.321341013410144,10.45744492655845
77.5,-11.14564484021962,55.72094557186223,11.999072421445495,10.864119039041414,11.614759414697106,9.889411036221476,13.44550407909757,10.09272887758982
65.875,-12.865480031706854,56.19379492620941,12.029927480803243,10.744224371859882,11.330681293840332,9.702897641818364,13.800969469531038,10.47930090308952
65.875,-10.82519358796085,55.381708576926165,11.833776143855196,10.82712841221755,11.956343430876844,9.679885155208655,13.12889978124348,10.426663633140596
74.75,-10.02886041221868,56.45925037724212,12.109510488602366,10.402929171186608,11.772815451728032,9.984063087811576,13.413920627161517,10.224275208592504
72.125,-10.972585584962104,56.18878016850478,12.169699299544948,10.279811461852226,12.10189194698683,9.777247941063482,13.25227471449431,10.000692968969505
84.75,-11.13554502439256,55.67426108063496,11.92577780410046,10.7216227169316,12.180009957427131,9.8808833515786,13.284314587946676,9.818851740675193
78.625,-9.32626700345347,56.03967381328815,11.99420550692947,10.548954072810307,12.35332510089824,9.962764564323166,12.99935139925261,10.003833000026376
76.375,-9.738513774688885,56.7876975129718,12.062578279885498,10.332448715271568,11.99694147482034,10.060588549526368,13.145659121545416,10.148576427821434
68.375,-11.21388058533756,57.176085733807824,12.159227208767234,10.485749409233168,11.928510102945936,10.039389539704004,13.20094198823337,9.940422807660829
69.125,-8.467357381792763,56.0288341103324,11.78370124338109,10.517632867252177,12.071968158418988,9.555459323602246,12.732477921349904,9.883740747676208
79.25,-10.925027843070945,57.05885693457873,11.744626064338007,10.733231920795143,12.760960675859211,9.992653976724911,12.782008100521768,10.395600818747589
64.25,-10.41895791814522,57.77705986760383,12.11094580289817,10.135561133335424,12.072965706879788,10.298110796180074,12.644133868334992,10.219579553945872
64.75,-10.441949213544785,56.76044942874205,12.102335960609633,10.264421862796825,12.139304643420726,9.31078894275702,12.492710798382545,9.817143729858756
59.625,-8.605481031239915,56.91194409364848,11.748698197421708,10.25192969581351,11.756393172979822,9.583444098392995,12.598436430543208,9.785511481808024
74.625,-9.663299597574198,56.07100954150776,12.1773567211241,10.204851756351877,11.984954549665089,10.144166840313622,13.318485153541506,10.352407256121335
79.0,-11.722656012585828,56.101457621482695,12.053882900714925,10.161971015431646,11.946465989533882,9.98146930212248,13.274535877375422,9.959215194106092
69.875,-9.431991919585878,56.69905707826603,12.10847853524728,9.937017335436453,12.65380776341488,10.252667036490587,12.88516070991714,10.41582617213388
76.625,-10.102332695428084,57.69864037966815,11.760591671476115,10.410784079641893,12.10957334326847,10.03744855235784,13.089367988779042,9.845756807034116
69.375,-11.339328348700787,56.99804841978697,12.01527874156285,10.11968281283855,12.330065353730037,9.84428545279626,12.44253269602656,10.126558762778828
86.5,-11.521167480538946,56.97776662327347,12.185390636325453,10.197700342558768,12.052951951055745,10.248842535975813,12.699677640598432,9.532674994605111
75.625,-9.872714309451604,56.60976651938907,12.238118921323212,10.18551856960584,12.011330048571226,10.028244038931035,13.121925372608318,10.02032671858366
71.0,-7.850100095126079,57.17406906449981,11.923182498732013,10.279832066213167,12.18345767107417,9.87196418551765,12.47755451490774,10.033495392330105
65.125,-9.232124926070451,55.40227122422482,11.881054355924562,10.332093709379018,12.362329925917646,9.838529629846295,12.855811397236376,10.680730278835508
72.25,-10.859681325787443,55.48747873352834,12.066192365814604,10.678985984398908,11.770052320355196,10.178392212808191,13.025064574336408,9.94873135360256
66.625,-10.219528886333189,58.05187042905308,12.148391966100768,10.018794215033084,11.88263904753082,10.206089297441917,13.076643243094322,9.700381735914297
75.75,-10.091022149566102,56.197374454180064,12.166030533913002,10.535951046936118,11.94362252355624,9.909549175152886,13.087804464534122,10.181804482634387
70.875,-11.460805336430008,57.35290309159515,11.686231476124217,10.204396433675765,11.90235007957738,10.512781696591158,12.790356188891437,9.803077925277082
59.5,-9.802857245888688,57.67807141927217,11.758052128146687,10.294875226327846,12.017451936305834,10.440816020222504,13.003640578867817,10.215795121210084
57.0,-12.441771127107334,57.72402695142463,12.020296701540008,10.130987544402265,11.495577767151357,9.919850535856414,12.931014252465117,9.533392159308352
67.125,-9.9406864365046,56.03100264616787,11.809722415768825,10.466658486740643,12.21614452578423,10.257031764972112,12.746224888219464,9.97812117781102
66.75,-10.70918889652285,55.50618604812017,11.919456048503768,10.427127667825795,11.656044177592475,9.885347755398604,13.315735694731352,9.883465443125411
72.125,-9.722231851325745,56.36695836121909,12.083073546237337,10.460230926839811,11.934118818972818,10.049125011904918,12.917473750879733,10.166715207177974
73.0,-10.598390283731009,56.20515408499818,12.195598171719924,10.419183416189147,11.49695665693445,10.09347108862864,13.46928189177354,9.51527022009368
78.375,-9.698938627976249,56.39759572983589,11.970060233629484,10.583859032993674,11.783950352411342,10.154549029143665,13.091432949698028,9.325400596002847
